id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-03-26T00:00:00.000Z,2017-05-21T05:55:27Z,"2017-04-30T00:41:00.000Z,2017-06-07T09:03:00.000Z",,FALSE,,0,1,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=21,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=54","I went with this tablet based on many good customer reviews, but my experience was not a good one. From the start I was on the phone every day for at least an hour with Amazon tech support for one issue or another. Most of the techs were very polite, but not all knew the product very well. At one point I asked one of them about trying to save some RAM and they kept referring me to the storage, which told me they didn't even know the difference between RAM and regular storage. The internet browser was basic and it ran very slow at times, even when all my other wifi devices ran great. Then a day would pass and I'd be trying to type an email and the keyboard would just stop working...wtf??? Come to find out it's a ""known issue"" and ""they're working on it"". After two weeks of one thing after another I got fed up and just returned it. I wanted it to work, and gave it a good run, but just not quality stuff. To me it was like Walmart trying to build their own computer when they're obviously not a computer manufacturer, neither is Amazon. If I were you I'd look at a regular Android tablet from a reputable PC manufacturer, which is exactly what I did next. I got an ASUS tablet for only a few dollars more, and it's unbelievable. 1000% better in comparison to the Amazon Fire HD8. Save yourself the aggravation and go with ASUS or some other company that is specifically in the computer business full time. Sorry Amazon, not this time!",NOT WORTH IT,,,Paul76867467
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-03-17T00:00:00.000Z,2017-05-21T05:55:33Z,"2017-04-30T00:41:00.000Z,2017-06-07T09:03:00.000Z",,FALSE,,0,1,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=32,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=65",This thing lasted not even a month before it went dead. Going to try and take it back,dead,,,Zman4379
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-03-11T00:00:00.000Z,2017-05-21T05:55:42Z,"2017-04-30T00:42:00.000Z,2017-06-07T09:03:00.000Z",,FALSE,,0,1,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=46,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=79","Worked great but after awhile I wouldn't unlock. After I'd enter my pin, the screen would go black. I took it to geek squad (luckily I bought the protection plan!) and told me they don't fix them they just replace them. So I got another one but that one did the exact same thing. Ended up returning that one too.",Won't unlock,,,Aria
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-03-11T00:00:00.000Z,2017-05-21T05:55:42Z,"2017-04-30T00:42:00.000Z,2017-06-07T09:03:00.000Z",,FALSE,,0,1,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=46,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=79",I bought the kindle fire 8 for my husband and I to use. Neither one of us have been able to figure out how to use it. Every time we open it advertisements pop up. And we just try buttons to remove it. We cannot get it to rotate for our puzzles. Just too complicated to use and to navigate around. I will be returning it. We have an iPad and it's much easier.,Unable to use it,,,Unhappy
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-30T00:00:00.000Z,2017-05-21T05:59:46Z,"2017-04-30T00:43:00.000Z,2017-06-07T09:03:00.000Z",,FALSE,,0,1,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=218,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=251",I am bring it back for an exchange. (a different make),"8"" fire 16gb tablet",,,loopy
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-31T00:00:00.000Z,2017-05-21T05:59:47Z,"2017-04-30T00:43:00.000Z,2017-06-07T09:03:00.000Z",,FALSE,,0,1,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=215,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=248",I brought this tablet during the Black Friday sale fast forward to Christmas when my 6 year opens it he was happy I set it up for him two days later it crashed never came back on. Blank screen. He was disappointed and so was I .,Poor quality tablet,,,HappyShopper
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-28T00:00:00.000Z,2017-05-21T06:00:01Z,"2017-04-30T00:44:00.000Z,2017-06-07T09:03:00.000Z",,FALSE,,0,1,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=230,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=263",horrible...just like the other 7 i have owned ONLY due to warranties,non functional!!!,,,tiger
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-26T00:00:00.000Z,2017-05-21T06:00:03Z,"2017-04-30T00:44:00.000Z,2017-06-07T09:03:00.000Z",,FALSE,,1,1,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=235,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=268",Does not let me connect with my library. Very diapointed,App options pathetic,,,Diappointed
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-21T00:00:00.000Z,2017-05-21T06:02:05Z,"2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,FALSE,,0,1,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=133,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=166","I have only had this Amazon Fire Hd8 since December 6, 2016 and it has already quit charging.",Quit charging,,,Penelope1
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-09T00:00:00.000Z,2017-05-21T06:03:14Z,"2017-04-30T00:45:00.000Z,2017-06-07T09:03:00.000Z",,FALSE,,0,1,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=171,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=204","If adding more than one child to the account, the screen will not rotate properly for the second, third, or fourth child. Geek squad could not fix this problem, seems to be a manufacturer's issue. Also, there are too many adds. I returned this product.",Does not work well for multiple children,,,RDL16
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-06T00:00:00.000Z,2017-05-21T06:03:50Z,"2017-04-30T00:45:00.000Z,2017-06-07T09:03:00.000Z",,FALSE,,0,1,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=190,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=224",It was on a total of an hour and a half when the screen went completely dark. Would not turn on after that. The battery was fine....It just quit working all together.,1.5 hours,,,bambi183
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-05T00:00:00.000Z,2017-05-21T06:04:10Z,"2017-04-30T00:45:00.000Z,2017-06-07T09:03:00.000Z",,FALSE,,0,1,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=200,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=233",I bought this on line as a gift. The unit does not stay on and I cannot get in touch with anyone to get the unit repaired,Doesn't stay on,,,debbie
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-05-19T00:00:00.000Z,2017-07-03T23:08:14Z,2017-06-07T09:02:00.000Z,,FALSE,,0,1,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=15,"Nothing but problems after a month. Luckily I could take it back and get a credit for the kindle to put towards an ipad. It started off working fine then after a month it started losing internet connection randomly (while the old ipad had no problems). Then it stopped charging, never got past 1%. Tried different outlets, different android chargers. Nothing. Worthless",horrible,,,jason
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-05-18T00:00:00.000Z,2017-07-03T23:08:23Z,2017-06-07T09:02:00.000Z,,FALSE,,0,1,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=17,"was cheap, can not run chrome stuff, returned to store.","was cheap, can not run chrome stuff, returned",,,CaptinVic
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-05-16T00:00:00.000Z,2017-07-03T23:08:58Z,2017-06-07T09:03:00.000Z,,FALSE,,0,1,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=25,"I bought this to replace a 3-year old Kindle Fire 7"" HDX that I had just dropped on the floor. I sort of panicked, so after doing a couple of hours of research I picked this tablet. Just to be on the safe side I got 16 additional GB of memory. I installed a couple of games (none of them memory hogs) and a cookbook app, in addition to downloading a couple of books and dictionaries. I can honestly say this is the slowest tablet I've ever had. Just rotating the screen takes 7-10 seconds, and that's if there's only one app open. Opening a book or magazine can take half a minute, and God help you if you want to switch between a recipe and a magazine while you're cooking! Amazon is obviously more concerned about showing you constant special offers and apps than having satisfied customers. Since there are no other Fire tablets available for whatever reason (maybe they're being discontinued?) I'll be replacing it with either an iPad or a Galaxy tablet.",Couldn't possibly hate it more.,,,ValC
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-05-10T00:00:00.000Z,2017-07-03T23:09:24Z,2017-06-07T09:03:00.000Z,,FALSE,,0,1,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=28,Prior to using the device I decided to recharge it to 100% and was shocked to find out that it takes 6 hours. Unless you have a lot of time don't buy this device.,Poor charging,,,BigO
